X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,course,speed,magvar,geoidheight,name,cmt,desc,src,url,urlname,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
7.03569603,50.75667985,0,0,938,96.849,2020/12/13 15:44:05+00,,1.44,,,,,,,,,,,,,,,,,
7.03568446,50.75666821,0,0,939,96.978,2020/12/13 15:44:06+00,,1.56,,,,,,,,,,,,,,,,,
7.0356727,50.75665644,0,0,940,96.673,2020/12/13 15:44:07+00,,1.52,,,,,,,,,,,,,,,,,
7.0356593,50.75664565,0,0,941,97.374,2020/12/13 15:44:08+00,,1.51,,,,,,,,,,,,,,,,,
7.0356451,50.75663536,0,0,942,97.502,2020/12/13 15:44:09+00,,1.42,,,,,,,,,,,,,,,,,
7.03563046,50.75662491,0,0,943,97.764,2020/12/13 15:44:10+00,,1.41,,,,,,,,,,,,,,,,,
7.03561503,50.75661522,0,0,944,97.969,2020/12/13 15:44:11+00,,1.47,,,,,,,,,,,,,,,,,
7.03559992,50.7566065,0,0,945,97.979,2020/12/13 15:44:12+00,,1.36,,,,,,,,,,,,,,,,,
7.03558203,50.7566001,0,0,946,97.833,2020/12/13 15:44:13+00,,1.44,,,,,,,,,,,,,,,,,
7.03556789,50.75658878,0,0,947,97.969,2020/12/13 15:44:14+00,,1.63,,,,,,,,,,,,,,,,,
7.03555468,50.75657743,0,0,948,98.231,2020/12/13 15:44:15+00,,1.56,,,,,,,,,,,,,,,,,
7.03553718,50.75656698,0,0,949,98.682,2020/12/13 15:44:16+00,,1.58,,,,,,,,,,,,,,,,,
7.03551813,50.75655629,0,0,950,98.673,2020/12/13 15:44:17+00,,1.55,,,,,,,,,,,,,,,,,
7.03550278,50.75654394,0,0,951,99.002,2020/12/13 15:44:18+00,,1.54,,,,,,,,,,,,,,,,,
7.03547826,50.75653619,0,0,952,99.22,2020/12/13 15:44:19+00,,1.43,,,,,,,,,,,,,,,,,
7.03545208,50.75653009,0,0,953,98.822,2020/12/13 15:44:20+00,,1.44,,,,,,,,,,,,,,,,,
7.03542783,50.75652266,0,0,954,99.207,2020/12/13 15:44:21+00,,1.43,,,,,,,,,,,,,,,,,
7.03540381,50.75651213,0,0,955,99.334,2020/12/13 15:44:22+00,,1.42,,,,,,,,,,,,,,,,,
7.0353833,50.75650157,0,0,956,99.39,2020/12/13 15:44:23+00,,1.45,,,,,,,,,,,,,,,,,
7.035364,50.75649004,0,0,957,99.409,2020/12/13 15:44:24+00,,1.46,,,,,,,,,,,,,,,,,
7.03534603,50.75647842,0,0,958,99.545,2020/12/13 15:44:25+00,,1.53,,,,,,,,,,,,,,,,,
7.03532997,50.75646858,0,0,959,99.562,2020/12/13 15:44:26+00,,1.44,,,,,,,,,,,,,,,,,
7.03531578,50.75645676,0,0,960,99.468,2020/12/13 15:44:27+00,,1.5,,,,,,,,,,,,,,,,,
7.03530166,50.75644515,0,0,961,99.618,2020/12/13 15:44:28+00,,1.46,,,,,,,,,,,,,,,,,
7.03528794,50.75643271,0,0,962,99.909,2020/12/13 15:44:29+00,,1.47,,,,,,,,,,,,,,,,,
7.03527206,50.75642195,0,0,963,100.344,2020/12/13 15:44:30+00,,1.42,,,,,,,,,,,,,,,,,
7.03525607,50.75641141,0,0,964,100.646,2020/12/13 15:44:31+00,,1.39,,,,,,,,,,,,,,,,,
7.03523821,50.75640073,0,0,965,100.37,2020/12/13 15:44:32+00,,1.52,,,,,,,,,,,,,,,,,
7.03522099,50.75639011,0,0,966,100.331,2020/12/13 15:44:33+00,,1.48,,,,,,,,,,,,,,,,,
7.03520679,50.75637728,0,0,967,100.448,2020/12/13 15:44:34+00,,1.56,,,,,,,,,,,,,,,,,
7.03518993,50.75636536,0,0,968,100.518,2020/12/13 15:44:35+00,,1.57,,,,,,,,,,,,,,,,,
7.03517951,50.75635229,0,0,969,100.464,2020/12/13 15:44:36+00,,1.6,,,,,,,,,,,,,,,,,
7.03517334,50.7563398,0,0,970,100.829,2020/12/13 15:44:37+00,,1.38,,,,,,,,,,,,,,,,,
7.0351722,50.75632529,0,0,971,100.926,2020/12/13 15:44:38+00,,1.52,,,,,,,,,,,,,,,,,
7.03517747,50.75631082,0,0,972,101.242,2020/12/13 15:44:39+00,,1.49,,,,,,,,,,,,,,,,,
7.03518626,50.75629735,0,0,973,101.825,2020/12/13 15:44:40+00,,1.59,,,,,,,,,,,,,,,,,
7.03519814,50.75628492,0,0,974,102.451,2020/12/13 15:44:41+00,,1.48,,,,,,,,,,,,,,,,,
7.03521368,50.75627433,0,0,975,102.753,2020/12/13 15:44:42+00,,1.51,,,,,,,,,,,,,,,,,
7.03523102,50.75626474,0,0,976,103.801,2020/12/13 15:44:43+00,,1.47,,,,,,,,,,,,,,,,,
7.03524588,50.75625461,0,0,977,103.688,2020/12/13 15:44:44+00,,1.46,,,,,,,,,,,,,,,,,
7.03526127,50.75624472,0,0,978,103.682,2020/12/13 15:44:45+00,,1.56,,,,,,,,,,,,,,,,,
7.03527726,50.75623491,0,0,979,103.84,2020/12/13 15:44:46+00,,1.57,,,,,,,,,,,,,,,,,
7.03529123,50.75622421,0,0,980,103.918,2020/12/13 15:44:47+00,,1.56,,,,,,,,,,,,,,,,,
7.03530448,50.75621333,0,0,981,103.625,2020/12/13 15:44:48+00,,1.52,,,,,,,,,,,,,,,,,
7.03531939,50.75620235,0,0,982,103.688,2020/12/13 15:44:49+00,,1.59,,,,,,,,,,,,,,,,,
7.035333,50.75619173,0,0,983,103.456,2020/12/13 15:44:50+00,,1.52,,,,,,,,,,,,,,,,,
7.03534485,50.75618109,0,0,984,102.978,2020/12/13 15:44:51+00,,1.41,,,,,,,,,,,,,,,,,
7.03536073,50.75616968,0,0,985,102.401,2020/12/13 15:44:52+00,,1.61,,,,,,,,,,,,,,,,,
7.03537727,50.75615827,0,0,986,102.481,2020/12/13 15:44:53+00,,1.63,,,,,,,,,,,,,,,,,
7.03539231,50.7561465,0,0,987,102.147,2020/12/13 15:44:54+00,,1.67,,,,,,,,,,,,,,,,,
7.0354084,50.7561342,0,0,988,101.943,2020/12/13 15:44:55+00,,1.7,,,,,,,,,,,,,,,,,
7.03542512,50.75612329,0,0,989,101.775,2020/12/13 15:44:56+00,,1.65,,,,,,,,,,,,,,,,,
7.03544127,50.75611138,0,0,990,101.833,2020/12/13 15:44:57+00,,1.66,,,,,,,,,,,,,,,,,
7.03545766,50.75609913,0,0,991,101.585,2020/12/13 15:44:58+00,,1.71,,,,,,,,,,,,,,,,,
7.03547457,50.75608667,0,0,992,101.486,2020/12/13 15:44:59+00,,1.76,,,,,,,,,,,,,,,,,
7.03549167,50.75607521,0,0,993,101.673,2020/12/13 15:45:00+00,,1.67,,,,,,,,,,,,,,,,,
7.03550909,50.75606407,0,0,994,101.635,2020/12/13 15:45:01+00,,1.67,,,,,,,,,,,,,,,,,
7.03552869,50.75605253,0,0,995,101.296,2020/12/13 15:45:02+00,,1.7,,,,,,,,,,,,,,,,,
7.0355466,50.75603952,0,0,996,101.357,2020/12/13 15:45:03+00,,1.8,,,,,,,,,,,,,,,,,
7.03556389,50.75602575,0,0,997,101.604,2020/12/13 15:45:04+00,,1.8,,,,,,,,,,,,,,,,,
7.03558281,50.75601306,0,0,998,101.519,2020/12/13 15:45:05+00,,1.76,,,,,,,,,,,,,,,,,
7.03559964,50.75600214,0,0,999,101.252,2020/12/13 15:45:06+00,,1.68,,,,,,,,,,,,,,,,,
7.0356154,50.75599138,0,0,1000,101.364,2020/12/13 15:45:07+00,,1.67,,,,,,,,,,,,,,,,,
7.03563135,50.75598028,0,0,1001,101.317,2020/12/13 15:45:08+00,,1.7,,,,,,,,,,,,,,,,,
7.03564867,50.75596968,0,0,1002,101.579,2020/12/13 15:45:09+00,,1.69,,,,,,,,,,,,,,,,,
7.03566519,50.75595822,0,0,1003,101.861,2020/12/13 15:45:10+00,,1.69,,,,,,,,,,,,,,,,,
7.03568083,50.75594711,0,0,1004,102.222,2020/12/13 15:45:11+00,,1.67,,,,,,,,,,,,,,,,,
7.03569765,50.75593511,0,0,1005,102.465,2020/12/13 15:45:12+00,,1.72,,,,,,,,,,,,,,,,,
7.03571109,50.75592291,0,0,1006,102.655,2020/12/13 15:45:13+00,,1.68,,,,,,,,,,,,,,,,,
7.03572756,50.75591156,0,0,1007,102.785,2020/12/13 15:45:14+00,,1.67,,,,,,,,,,,,,,,,,
7.03574266,50.75590063,0,0,1008,102.574,2020/12/13 15:45:15+00,,1.63,,,,,,,,,,,,,,,,,
7.03575779,50.75588996,0,0,1009,102.725,2020/12/13 15:45:16+00,,1.64,,,,,,,,,,,,,,,,,
7.03577427,50.75587886,0,0,1010,102.467,2020/12/13 15:45:17+00,,1.71,,,,,,,,,,,,,,,,,
7.03579097,50.75586721,0,0,1011,102.685,2020/12/13 15:45:18+00,,1.69,,,,,,,,,,,,,,,,,
7.03580798,50.75585757,0,0,1012,102.625,2020/12/13 15:45:19+00,,1.64,,,,,,,,,,,,,,,,,
7.03582486,50.75584731,0,0,1013,102.425,2020/12/13 15:45:20+00,,1.65,,,,,,,,,,,,,,,,,
7.03583854,50.75583519,0,0,1014,102.223,2020/12/13 15:45:21+00,,1.62,,,,,,,,,,,,,,,,,
7.03585232,50.75582317,0,0,1015,102.254,2020/12/13 15:45:22+00,,1.59,,,,,,,,,,,,,,,,,
7.03586641,50.75581199,0,0,1016,101.757,2020/12/13 15:45:23+00,,1.6,,,,,,,,,,,,,,,,,
7.03588374,50.75580105,0,0,1017,101.521,2020/12/13 15:45:24+00,,1.61,,,,,,,,,,,,,,,,,
7.03590017,50.75579164,0,0,1018,101.275,2020/12/13 15:45:25+00,,1.57,,,,,,,,,,,,,,,,,
7.03591334,50.75578075,0,0,1019,101.098,2020/12/13 15:45:26+00,,1.62,,,,,,,,,,,,,,,,,
7.03592679,50.75577178,0,0,1020,100.946,2020/12/13 15:45:27+00,,1.48,,,,,,,,,,,,,,,,,
7.03594017,50.755762,0,0,1021,101.14,2020/12/13 15:45:28+00,,1.56,,,,,,,,,,,,,,,,,
7.03595863,50.75575257,0,0,1022,100.308,2020/12/13 15:45:29+00,,1.61,,,,,,,,,,,,,,,,,
7.03597718,50.75574249,0,0,1023,100.512,2020/12/13 15:45:30+00,,1.61,,,,,,,,,,,,,,,,,
7.03599303,50.75573099,0,0,1024,101.131,2020/12/13 15:45:31+00,,1.62,,,,,,,,,,,,,,,,,
7.03600875,50.75571985,0,0,1025,101.266,2020/12/13 15:45:32+00,,1.64,,,,,,,,,,,,,,,,,
7.03602529,50.75570871,0,0,1026,101.1,2020/12/13 15:45:33+00,,1.63,,,,,,,,,,,,,,,,,
7.03604157,50.75569788,0,0,1027,100.877,2020/12/13 15:45:34+00,,1.63,,,,,,,,,,,,,,,,,
7.03605339,50.75568612,0,0,1028,101.257,2020/12/13 15:45:35+00,,1.57,,,,,,,,,,,,,,,,,
7.03606458,50.75567367,0,0,1029,101.242,2020/12/13 15:45:36+00,,1.64,,,,,,,,,,,,,,,,,
7.03607903,50.75566322,0,0,1030,101.406,2020/12/13 15:45:37+00,,1.56,,,,,,,,,,,,,,,,,
7.03609367,50.75565261,0,0,1031,101.306,2020/12/13 15:45:38+00,,1.57,,,,,,,,,,,,,,,,,
7.03610833,50.75564084,0,0,1032,101.437,2020/12/13 15:45:39+00,,1.62,,,,,,,,,,,,,,,,,
7.03612452,50.75563044,0,0,1033,101.158,2020/12/13 15:45:40+00,,1.64,,,,,,,,,,,,,,,,,
7.03614175,50.75562052,0,0,1034,101.395,2020/12/13 15:45:41+00,,1.58,,,,,,,,,,,,,,,,,
7.03615739,50.75560901,0,0,1035,101.345,2020/12/13 15:45:42+00,,1.63,,,,,,,,,,,,,,,,,
7.036173,50.75559731,0,0,1036,101.312,2020/12/13 15:45:43+00,,1.65,,,,,,,,,,,,,,,,,
7.03618858,50.75558624,0,0,1037,101.346,2020/12/13 15:45:44+00,,1.64,,,,,,,,,,,,,,,,,
7.03620528,50.75557396,0,0,1038,101.344,2020/12/13 15:45:45+00,,1.65,,,,,,,,,,,,,,,,,
7.03622263,50.75556251,0,0,1039,101.431,2020/12/13 15:45:46+00,,1.57,,,,,,,,,,,,,,,,,
7.03623928,50.75555074,0,0,1040,101.531,2020/12/13 15:45:47+00,,1.62,,,,,,,,,,,,,,,,,
7.03625449,50.75554018,0,0,1041,101.52,2020/12/13 15:45:48+00,,1.6,,,,,,,,,,,,,,,,,
7.03626794,50.75552919,0,0,1042,101.609,2020/12/13 15:45:49+00,,1.63,,,,,,,,,,,,,,,,,
7.03628077,50.75551688,0,0,1043,101.96,2020/12/13 15:45:50+00,,1.62,,,,,,,,,,,,,,,,,
7.03629486,50.75550416,0,0,1044,101.984,2020/12/13 15:45:51+00,,1.66,,,,,,,,,,,,,,,,,
7.03631011,50.75549126,0,0,1045,101.976,2020/12/13 15:45:52+00,,1.65,,,,,,,,,,,,,,,,,
7.03632562,50.7554802,0,0,1046,101.662,2020/12/13 15:45:53+00,,1.59,,,,,,,,,,,,,,,,,
7.0363409,50.75547048,0,0,1047,101.238,2020/12/13 15:45:54+00,,1.58,,,,,,,,,,,,,,,,,
7.03635596,50.75546082,0,0,1048,101.416,2020/12/13 15:45:55+00,,1.61,,,,,,,,,,,,,,,,,
7.03636932,50.75545033,0,0,1049,101.629,2020/12/13 15:45:56+00,,1.57,,,,,,,,,,,,,,,,,
7.03638304,50.75543821,0,0,1050,101.782,2020/12/13 15:45:57+00,,1.66,,,,,,,,,,,,,,,,,
7.03639721,50.75542625,0,0,1051,102.099,2020/12/13 15:45:58+00,,1.67,,,,,,,,,,,,,,,,,
7.03641273,50.75541434,0,0,1052,102.36,2020/12/13 15:45:59+00,,1.69,,,,,,,,,,,,,,,,,
7.03642744,50.75540229,0,0,1053,103.091,2020/12/13 15:46:00+00,,1.66,,,,,,,,,,,,,,,,,
7.03644242,50.75539031,0,0,1054,103.216,2020/12/13 15:46:01+00,,1.65,,,,,,,,,,,,,,,,,
7.03645798,50.75537904,0,0,1055,102.989,2020/12/13 15:46:02+00,,1.62,,,,,,,,,,,,,,,,,
7.03647196,50.75536624,0,0,1056,103.331,2020/12/13 15:46:03+00,,1.69,,,,,,,,,,,,,,,,,
7.03648553,50.75535298,0,0,1057,103.521,2020/12/13 15:46:04+00,,1.7,,,,,,,,,,,,,,,,,
7.03650007,50.75534057,0,0,1058,103.515,2020/12/13 15:46:05+00,,1.67,,,,,,,,,,,,,,,,,
7.03651689,50.75532782,0,0,1059,103.458,2020/12/13 15:46:06+00,,1.67,,,,,,,,,,,,,,,,,
7.03653336,50.75531584,0,0,1060,103.53,2020/12/13 15:46:07+00,,1.63,,,,,,,,,,,,,,,,,
7.03654831,50.75530554,0,0,1061,102.965,2020/12/13 15:46:08+00,,1.62,,,,,,,,,,,,,,,,,
7.03656607,50.75529622,0,0,1062,102.26,2020/12/13 15:46:09+00,,1.64,,,,,,,,,,,,,,,,,
7.03658638,50.75528806,0,0,1063,101.895,2020/12/13 15:46:10+00,,1.63,,,,,,,,,,,,,,,,,
7.03660586,50.7552787,0,0,1064,101.61,2020/12/13 15:46:11+00,,1.7,,,,,,,,,,,,,,,,,
7.03662875,50.7552707,0,0,1065,101.322,2020/12/13 15:46:12+00,,1.63,,,,,,,,,,,,,,,,,
7.03664983,50.75526225,0,0,1066,101.426,2020/12/13 15:46:13+00,,1.56,,,,,,,,,,,,,,,,,
7.03666926,50.75525275,0,0,1067,101.779,2020/12/13 15:46:14+00,,1.61,,,,,,,,,,,,,,,,,
7.03668712,50.75524163,0,0,1068,102.104,2020/12/13 15:46:15+00,,1.71,,,,,,,,,,,,,,,,,
7.03670246,50.75523068,0,0,1069,101.933,2020/12/13 15:46:16+00,,1.65,,,,,,,,,,,,,,,,,
7.0367169,50.75521944,0,0,1070,101.539,2020/12/13 15:46:17+00,,1.67,,,,,,,,,,,,,,,,,
7.03672983,50.75520759,0,0,1071,101.568,2020/12/13 15:46:18+00,,1.59,,,,,,,,,,,,,,,,,
7.0367455,50.75519664,0,0,1072,101.067,2020/12/13 15:46:19+00,,1.69,,,,,,,,,,,,,,,,,
7.03676081,50.7551861,0,0,1073,101.175,2020/12/13 15:46:20+00,,1.59,,,,,,,,,,,,,,,,,
7.03677727,50.75517398,0,0,1074,101.462,2020/12/13 15:46:21+00,,1.58,,,,,,,,,,,,,,,,,
7.03679269,50.75516211,0,0,1075,101.705,2020/12/13 15:46:22+00,,1.5,,,,,,,,,,,,,,,,,
7.03681132,50.75515048,0,0,1076,101.925,2020/12/13 15:46:23+00,,1.66,,,,,,,,,,,,,,,,,
7.03682834,50.75513999,0,0,1077,101.795,2020/12/13 15:46:24+00,,1.58,,,,,,,,,,,,,,,,,
7.03684332,50.75513137,0,0,1078,101.597,2020/12/13 15:46:25+00,,1.57,,,,,,,,,,,,,,,,,
7.03685727,50.75512248,0,0,1079,101.546,2020/12/13 15:46:26+00,,1.63,,,,,,,,,,,,,,,,,
7.03687096,50.75511027,0,0,1080,101.594,2020/12/13 15:46:27+00,,1.56,,,,,,,,,,,,,,,,,
7.03688718,50.75509944,0,0,1081,101.732,2020/12/13 15:46:28+00,,1.58,,,,,,,,,,,,,,,,,
7.03690582,50.7550898,0,0,1082,101.476,2020/12/13 15:46:29+00,,1.62,,,,,,,,,,,,,,,,,
7.03692254,50.75507948,0,0,1083,101.759,2020/12/13 15:46:30+00,,1.6,,,,,,,,,,,,,,,,,
7.03693867,50.75506998,0,0,1084,101.643,2020/12/13 15:46:31+00,,1.6,,,,,,,,,,,,,,,,,
7.03695618,50.75506096,0,0,1085,101.694,2020/12/13 15:46:32+00,,1.57,,,,,,,,,,,,,,,,,
7.03697139,50.75505019,0,0,1086,102.131,2020/12/13 15:46:33+00,,1.64,,,,,,,,,,,,,,,,,
7.03699006,50.75503999,0,0,1087,101.763,2020/12/13 15:46:34+00,,1.64,,,,,,,,,,,,,,,,,
7.03700605,50.75502992,0,0,1088,101.731,2020/12/13 15:46:35+00,,1.61,,,,,,,,,,,,,,,,,
7.03702295,50.75501979,0,0,1089,101.337,2020/12/13 15:46:36+00,,1.64,,,,,,,,,,,,,,,,,
7.03703889,50.7550083,0,0,1090,101.323,2020/12/13 15:46:37+00,,1.61,,,,,,,,,,,,,,,,,
7.03705439,50.75499771,0,0,1091,101.243,2020/12/13 15:46:38+00,,1.62,,,,,,,,,,,,,,,,,
7.03706847,50.7549865,0,0,1092,101.24,2020/12/13 15:46:39+00,,1.59,,,,,,,,,,,,,,,,,
7.03708614,50.75497664,0,0,1093,101.192,2020/12/13 15:46:40+00,,1.64,,,,,,,,,,,,,,,,,
7.03710156,50.7549654,0,0,1094,101.043,2020/12/13 15:46:41+00,,1.63,,,,,,,,,,,,,,,,,
7.03711392,50.75495326,0,0,1095,101.099,2020/12/13 15:46:42+00,,1.59,,,,,,,,,,,,,,,,,
7.0371292,50.75494253,0,0,1096,101.261,2020/12/13 15:46:43+00,,1.61,,,,,,,,,,,,,,,,,
7.0371418,50.75493137,0,0,1097,101.38,2020/12/13 15:46:44+00,,1.6,,,,,,,,,,,,,,,,,
7.03715573,50.7549211,0,0,1098,101.54,2020/12/13 15:46:45+00,,1.64,,,,,,,,,,,,,,,,,
7.03717063,50.75491205,0,0,1099,101.372,2020/12/13 15:46:46+00,,1.57,,,,,,,,,,,,,,,,,
7.037185,50.75490215,0,0,1100,101.652,2020/12/13 15:46:47+00,,1.59,,,,,,,,,,,,,,,,,
7.03720063,50.7548914,0,0,1101,101.735,2020/12/13 15:46:48+00,,1.65,,,,,,,,,,,,,,,,,
7.03721504,50.75488089,0,0,1102,101.544,2020/12/13 15:46:49+00,,1.54,,,,,,,,,,,,,,,,,
7.0372329,50.75487059,0,0,1103,101.351,2020/12/13 15:46:50+00,,1.62,,,,,,,,,,,,,,,,,
7.03724957,50.7548595,0,0,1104,101.131,2020/12/13 15:46:51+00,,1.59,,,,,,,,,,,,,,,,,
7.03726653,50.75484682,0,0,1105,100.744,2020/12/13 15:46:52+00,,1.61,,,,,,,,,,,,,,,,,
7.0372827,50.75483571,0,0,1106,101.161,2020/12/13 15:46:53+00,,1.55,,,,,,,,,,,,,,,,,
7.03729911,50.75482454,0,0,1107,101.213,2020/12/13 15:46:54+00,,1.62,,,,,,,,,,,,,,,,,
7.03731426,50.75481277,0,0,1108,101.065,2020/12/13 15:46:55+00,,1.63,,,,,,,,,,,,,,,,,
7.03732866,50.75480133,0,0,1109,100.903,2020/12/13 15:46:56+00,,1.61,,,,,,,,,,,,,,,,,
7.03734316,50.75479064,0,0,1110,101.127,2020/12/13 15:46:57+00,,1.57,,,,,,,,,,,,,,,,,
7.03735692,50.7547798,0,0,1111,101.588,2020/12/13 15:46:58+00,,1.52,,,,,,,,,,,,,,,,,
7.03736943,50.75476886,0,0,1112,101.398,2020/12/13 15:46:59+00,,1.63,,,,,,,,,,,,,,,,,
7.03738604,50.75475942,0,0,1113,101.525,2020/12/13 15:47:00+00,,1.62,,,,,,,,,,,,,,,,,
7.03740104,50.75475042,0,0,1114,101.403,2020/12/13 15:47:01+00,,1.51,,,,,,,,,,,,,,,,,
7.03741694,50.75474042,0,0,1115,101.598,2020/12/13 15:47:02+00,,1.6,,,,,,,,,,,,,,,,,
7.03743324,50.75473122,0,0,1116,101.587,2020/12/13 15:47:03+00,,1.5,,,,,,,,,,,,,,,,,
7.0374496,50.75472101,0,0,1117,101.708,2020/12/13 15:47:04+00,,1.57,,,,,,,,,,,,,,,,,
7.03746584,50.75471097,0,0,1118,101.646,2020/12/13 15:47:05+00,,1.53,,,,,,,,,,,,,,,,,
7.03748021,50.75470048,0,0,1119,101.749,2020/12/13 15:47:06+00,,1.54,,,,,,,,,,,,,,,,,
7.03749455,50.75468978,0,0,1120,102.055,2020/12/13 15:47:07+00,,1.58,,,,,,,,,,,,,,,,,
7.03750736,50.75467905,0,0,1121,102.219,2020/12/13 15:47:08+00,,1.57,,,,,,,,,,,,,,,,,
7.03752115,50.75466872,0,0,1122,102.601,2020/12/13 15:47:09+00,,1.56,,,,,,,,,,,,,,,,,
7.03753503,50.75465823,0,0,1123,103.24,2020/12/13 15:47:10+00,,1.57,,,,,,,,,,,,,,,,,
7.03755113,50.7546483,0,0,1124,102.927,2020/12/13 15:47:11+00,,1.51,,,,,,,,,,,,,,,,,
7.03756738,50.75463786,0,0,1125,102.801,2020/12/13 15:47:12+00,,1.6,,,,,,,,,,,,,,,,,
7.03758336,50.75462865,0,0,1126,102.496,2020/12/13 15:47:13+00,,1.5,,,,,,,,,,,,,,,,,
7.03760402,50.75461981,0,0,1127,102.402,2020/12/13 15:47:14+00,,1.52,,,,,,,,,,,,,,,,,
7.03762029,50.75460984,0,0,1128,102.352,2020/12/13 15:47:15+00,,1.52,,,,,,,,,,,,,,,,,
7.03763678,50.75459985,0,0,1129,102.224,2020/12/13 15:47:16+00,,1.57,,,,,,,,,,,,,,,,,
7.03765262,50.75458964,0,0,1130,101.913,2020/12/13 15:47:17+00,,1.57,,,,,,,,,,,,,,,,,
7.037668,50.75457923,0,0,1131,101.803,2020/12/13 15:47:18+00,,1.54,,,,,,,,,,,,,,,,,
7.03768501,50.75456889,0,0,1132,102.026,2020/12/13 15:47:19+00,,1.56,,,,,,,,,,,,,,,,,
7.0377009,50.75455798,0,0,1133,101.964,2020/12/13 15:47:20+00,,1.63,,,,,,,,,,,,,,,,,
7.03771824,50.7545482,0,0,1134,102.28,2020/12/13 15:47:21+00,,1.66,,,,,,,,,,,,,,,,,
7.0377329,50.75453913,0,0,1135,102.716,2020/12/13 15:47:22+00,,1.55,,,,,,,,,,,,,,,,,
7.03774892,50.75453026,0,0,1136,103.22,2020/12/13 15:47:23+00,,1.64,,,,,,,,,,,,,,,,,
7.03776273,50.75452013,0,0,1137,103.645,2020/12/13 15:47:24+00,,1.61,,,,,,,,,,,,,,,,,
7.03777798,50.75450965,0,0,1138,103.477,2020/12/13 15:47:25+00,,1.59,,,,,,,,,,,,,,,,,
7.03779429,50.75450079,0,0,1139,104.43,2020/12/13 15:47:26+00,,1.55,,,,,,,,,,,,,,,,,
7.03781106,50.75449142,0,0,1140,104.656,2020/12/13 15:47:27+00,,1.57,,,,,,,,,,,,,,,,,
7.03782834,50.75448218,0,0,1141,103.211,2020/12/13 15:47:28+00,,1.61,,,,,,,,,,,,,,,,,
7.03784459,50.75447107,0,0,1142,104.066,2020/12/13 15:47:29+00,,1.61,,,,,,,,,,,,,,,,,
7.03786123,50.75445948,0,0,1143,104.348,2020/12/13 15:47:30+00,,1.67,,,,,,,,,,,,,,,,,
7.03788021,50.75444934,0,0,1144,104.091,2020/12/13 15:47:31+00,,1.66,,,,,,,,,,,,,,,,,
7.03789749,50.75444005,0,0,1145,103.879,2020/12/13 15:47:32+00,,1.53,,,,,,,,,,,,,,,,,
7.0379158,50.75443112,0,0,1146,103.99,2020/12/13 15:47:33+00,,1.55,,,,,,,,,,,,,,,,,
7.03793296,50.75442072,0,0,1147,104.06,2020/12/13 15:47:34+00,,1.59,,,,,,,,,,,,,,,,,
7.0379479,50.75440921,0,0,1148,103.751,2020/12/13 15:47:35+00,,1.6,,,,,,,,,,,,,,,,,
7.03796264,50.75439818,0,0,1149,104.17,2020/12/13 15:47:36+00,,1.57,,,,,,,,,,,,,,,,,
7.03797929,50.75438803,0,0,1150,103.958,2020/12/13 15:47:37+00,,1.59,,,,,,,,,,,,,,,,,
7.03799324,50.75437694,0,0,1151,103.201,2020/12/13 15:47:38+00,,1.57,,,,,,,,,,,,,,,,,
7.03800888,50.75436521,0,0,1152,103.948,2020/12/13 15:47:39+00,,1.63,,,,,,,,,,,,,,,,,
7.03802613,50.75435502,0,0,1153,104.453,2020/12/13 15:47:40+00,,1.59,,,,,,,,,,,,,,,,,
7.03804264,50.75434481,0,0,1154,105.106,2020/12/13 15:47:41+00,,1.58,,,,,,,,,,,,,,,,,
7.03805831,50.75433406,0,0,1155,105.141,2020/12/13 15:47:42+00,,1.59,,,,,,,,,,,,,,,,,
7.03807389,50.75432417,0,0,1156,105.176,2020/12/13 15:47:43+00,,1.5,,,,,,,,,,,,,,,,,
7.03808783,50.75431274,0,0,1157,104.806,2020/12/13 15:47:44+00,,1.53,,,,,,,,,,,,,,,,,
7.03810457,50.75430247,0,0,1158,105.084,2020/12/13 15:47:45+00,,1.56,,,,,,,,,,,,,,,,,
7.03811936,50.75429288,0,0,1159,104.708,2020/12/13 15:47:46+00,,1.48,,,,,,,,,,,,,,,,,
7.03813414,50.7542825,0,0,1160,104.926,2020/12/13 15:47:47+00,,1.55,,,,,,,,,,,,,,,,,
7.03815034,50.75427279,0,0,1161,105.192,2020/12/13 15:47:48+00,,1.55,,,,,,,,,,,,,,,,,
7.03816737,50.75426341,0,0,1162,105.141,2020/12/13 15:47:49+00,,1.58,,,,,,,,,,,,,,,,,
7.03818467,50.75425477,0,0,1163,106.249,2020/12/13 15:47:50+00,,1.48,,,,,,,,,,,,,,,,,
7.03820385,50.75424617,0,0,1164,106.587,2020/12/13 15:47:51+00,,1.55,,,,,,,,,,,,,,,,,
7.03822155,50.75423775,0,0,1165,106.42,2020/12/13 15:47:52+00,,1.56,,,,,,,,,,,,,,,,,
7.03823649,50.75422857,0,0,1166,106.409,2020/12/13 15:47:53+00,,1.65,,,,,,,,,,,,,,,,,
7.0382554,50.75422085,0,0,1167,106.076,2020/12/13 15:47:54+00,,1.62,,,,,,,,,,,,,,,,,
7.03827429,50.75421355,0,0,1168,104.6,2020/12/13 15:47:55+00,,1.66,,,,,,,,,,,,,,,,,
7.03829059,50.75420579,0,0,1169,104.801,2020/12/13 15:47:56+00,,1.59,,,,,,,,,,,,,,,,,
